name,age,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS,collegeURL
Dante Pettis,22,WR,Washington,44.0,2014*,13.0,17.0,259.0,1.0,0.0,0.0,0.0,/cfb/schools/washington/2014.html
Dante Pettis,22,WR,Washington,44.0,2015*,13.0,30.0,414.0,1.0,1.0,-8.0,0.0,/cfb/schools/washington/2015.html
Dante Pettis,22,WR,Washington,44.0,2016*,14.0,53.0,822.0,15.0,0.0,0.0,0.0,/cfb/schools/washington/2016.html
Dante Pettis,22,WR,Washington,44.0,2017*,13.0,63.0,761.0,7.0,3.0,50.0,0.0,/cfb/schools/washington/2017.html
Dante Pettis,22,WR,,,,12.0,27.0,467.0,5.0,,,,
Christian Kirk,21,WR,Texas A&M,47.0,2015*,13.0,80.0,1009.0,7.0,11.0,54.0,0.0,/cfb/schools/texas-am/2015.html
Christian Kirk,21,WR,Texas A&M,47.0,2016*,13.0,83.0,928.0,9.0,8.0,35.0,0.0,/cfb/schools/texas-am/2016.html
Christian Kirk,21,WR,Texas A&M,47.0,2017*,13.0,71.0,919.0,10.0,4.0,31.0,0.0,/cfb/schools/texas-am/2017.html
Christian Kirk,21,WR,,,,12.0,43.0,590.0,3.0,,,,
Anthony Miller,23,WR,Memphis,51.0,2015*,12.0,47.0,694.0,5.0,9.0,54.0,2.0,/cfb/schools/memphis/2015.html
Anthony Miller,23,WR,Memphis,51.0,2016*,13.0,95.0,1434.0,14.0,12.0,69.0,1.0,/cfb/schools/memphis/2016.html
Anthony Miller,23,WR,Memphis,51.0,2017*,13.0,96.0,1462.0,18.0,10.0,25.0,0.0,/cfb/schools/memphis/2017.html
Anthony Miller,23,WR,,,,15.0,33.0,423.0,7.0,,,,
James Washington,22,WR,Oklahoma St.,60.0,2014*,13.0,28.0,456.0,6.0,1.0,20.0,0.0,/cfb/schools/oklahoma-state/2014.html
James Washington,22,WR,Oklahoma St.,60.0,2015*,13.0,53.0,1087.0,10.0,1.0,10.0,0.0,/cfb/schools/oklahoma-state/2015.html
James Washington,22,WR,Oklahoma St.,60.0,2016*,13.0,71.0,1380.0,10.0,4.0,28.0,0.0,/cfb/schools/oklahoma-state/2016.html
James Washington,22,WR,Oklahoma St.,60.0,2017*,13.0,74.0,1549.0,13.0,3.0,12.0,1.0,/cfb/schools/oklahoma-state/2017.html
James Washington,22,WR,,,,14.0,16.0,217.0,1.0,,,,
DJ Chark,21,WR,LSU,61.0,2014*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/louisiana-state/2014.html
DJ Chark,21,WR,LSU,61.0,2015*,5.0,0.0,11.0,0.0,1.0,79.0,1.0,/cfb/schools/louisiana-state/2015.html
DJ Chark,21,WR,LSU,61.0,2016*,12.0,26.0,466.0,3.0,12.0,122.0,2.0,/cfb/schools/louisiana-state/2016.html
DJ Chark,21,WR,LSU,61.0,2017*,13.0,40.0,874.0,3.0,12.0,63.0,1.0,/cfb/schools/louisiana-state/2017.html
DJ Chark,21,WR,,,,11.0,14.0,174.0,0.0,,,,
Michael Gallup,22,WR,Colorado St.,81.0,2016*,13.0,76.0,1272.0,14.0,4.0,15.0,0.0,/cfb/schools/colorado-state/2016.html
Michael Gallup,22,WR,Colorado St.,81.0,2017*,13.0,100.0,1413.0,7.0,0.0,0.0,0.0,/cfb/schools/colorado-state/2017.html
Michael Gallup,22,WR,,,,16.0,33.0,507.0,2.0,,,,
Tre'Quan Smith,22,WR,Central Florida,91.0,2015,12.0,52.0,724.0,4.0,0.0,0.0,0.0,/cfb/schools/central-florida/2015.html
Tre'Quan Smith,22,WR,Central Florida,91.0,2016*,13.0,57.0,853.0,5.0,0.0,0.0,0.0,/cfb/schools/central-florida/2016.html
Tre'Quan Smith,22,WR,Central Florida,91.0,2017*,13.0,59.0,1171.0,13.0,5.0,23.0,1.0,/cfb/schools/central-florida/2017.html
Tre'Quan Smith,22,WR,,,,15.0,28.0,427.0,5.0,,,,
Keke Coutee,21,WR,Texas Tech,103.0,2015*,13.0,11.0,105.0,0.0,0.0,0.0,0.0,/cfb/schools/texas-tech/2015.html
Keke Coutee,21,WR,Texas Tech,103.0,2016,12.0,55.0,890.0,7.0,3.0,2.0,1.0,/cfb/schools/texas-tech/2016.html
Keke Coutee,21,WR,Texas Tech,103.0,2017*,13.0,93.0,1429.0,10.0,5.0,15.0,0.0,/cfb/schools/texas-tech/2017.html
Keke Coutee,21,WR,,,,6.0,28.0,287.0,1.0,,,,
Antonio Callaway,21,WR,Florida,105.0,2015*,14.0,35.0,678.0,4.0,3.0,19.0,0.0,/cfb/schools/florida/2015.html
Antonio Callaway,21,WR,Florida,105.0,2016*,12.0,54.0,721.0,3.0,5.0,32.0,1.0,/cfb/schools/florida/2016.html
Antonio Callaway,21,WR,,,,16.0,43.0,586.0,5.0,,,,
DaeSean Hamilton,23,WR,Penn St.,113.0,2014*,13.0,82.0,899.0,2.0,8.0,32.0,0.0,/cfb/schools/penn-state/2014.html
DaeSean Hamilton,23,WR,Penn St.,113.0,2015*,13.0,45.0,580.0,6.0,0.0,0.0,0.0,/cfb/schools/penn-state/2015.html
DaeSean Hamilton,23,WR,Penn St.,113.0,2016*,14.0,34.0,506.0,1.0,1.0,-12.0,0.0,/cfb/schools/penn-state/2016.html
DaeSean Hamilton,23,WR,Penn St.,113.0,2017*,13.0,53.0,857.0,9.0,1.0,2.0,0.0,/cfb/schools/penn-state/2017.html
DaeSean Hamilton,23,WR,,,,14.0,30.0,243.0,2.0,,,,
Jaleel Scott,23,WR,New Mexico St.,132.0,2016,12.0,23.0,283.0,5.0,0.0,0.0,0.0,/cfb/schools/new-mexico-state/2016.html
Jaleel Scott,23,WR,New Mexico St.,132.0,2017*,13.0,76.0,1079.0,9.0,0.0,0.0,0.0,/cfb/schools/new-mexico-state/2017.html
Jaleel Scott,23,WR,,,,3.0,1.0,6.0,0.0,,,,
J'Mon Moore,23,WR,Missouri,133.0,2014*,12.0,2.0,33.0,0.0,0.0,0.0,0.0,/cfb/schools/missouri/2014.html
J'Mon Moore,23,WR,Missouri,133.0,2015,12.0,29.0,350.0,3.0,0.0,0.0,0.0,/cfb/schools/missouri/2015.html
J'Mon Moore,23,WR,Missouri,133.0,2016,12.0,62.0,1012.0,8.0,0.0,0.0,1.0,/cfb/schools/missouri/2016.html
J'Mon Moore,23,WR,Missouri,133.0,2017*,13.0,65.0,1082.0,10.0,0.0,0.0,0.0,/cfb/schools/missouri/2017.html
J'Mon Moore,23,WR,,,,12.0,2.0,15.0,0.0,,,,
Justin Watson,22,WR,Pennsylvania,144.0,2015*,14.0,10.0,121.0,1.0,0.0,0.0,0.0,/cfb/schools/stanford/2015.html
Justin Watson,22,WR,Pennsylvania,144.0,2016*,13.0,23.0,222.0,1.0,0.0,0.0,0.0,/cfb/schools/stanford/2016.html
Justin Watson,22,WR,Pennsylvania,144.0,2017*,13.0,22.0,212.0,3.0,0.0,0.0,0.0,/cfb/schools/stanford/2017.html
Justin Watson,22,WR,,,,12.0,1.0,5.0,0.0,,,,
Daurice Fountain,22,WR,Northern Iowa,159.0,2015*,13.0,6.0,95.0,0.0,0.0,0.0,0.0,/cfb/schools/central-michigan/2015.html
Daurice Fountain,22,WR,Northern Iowa,159.0,2016*,13.0,42.0,560.0,6.0,0.0,0.0,0.0,/cfb/schools/central-michigan/2016.html
Daurice Fountain,22,WR,Northern Iowa,159.0,2017*,8.0,35.0,504.0,5.0,0.0,0.0,0.0,/cfb/schools/central-michigan/2017.html
Daurice Fountain,22,WR,,,,1.0,0.0,0.0,0.0,,,,
Jordan Lasley,21,WR,UCLA,162.0,2015*,9.0,3.0,17.0,0.0,0.0,0.0,0.0,/cfb/schools/ucla/2015.html
Jordan Lasley,21,WR,UCLA,162.0,2016,11.0,41.0,620.0,5.0,0.0,0.0,0.0,/cfb/schools/ucla/2016.html
Jordan Lasley,21,WR,UCLA,162.0,2017*,9.0,69.0,1264.0,9.0,4.0,-6.0,0.0,/cfb/schools/ucla/2017.html
Jordan Lasley,21,WR,,,,,,,,,,,
Marquez Valdes-Scantling,23,WR,South Florida,174.0,2013,7.0,22.0,281.0,0.0,0.0,0.0,0.0,/cfb/schools/north-carolina-state/2013.html
Marquez Valdes-Scantling,23,WR,South Florida,174.0,2014*,13.0,22.0,257.0,1.0,0.0,0.0,0.0,/cfb/schools/north-carolina-state/2014.html
Marquez Valdes-Scantling,23,WR,South Florida,174.0,2016*,13.0,22.0,415.0,5.0,2.0,4.0,0.0,/cfb/schools/south-florida/2016.html
Marquez Valdes-Scantling,23,WR,South Florida,174.0,2017*,12.0,53.0,879.0,6.0,8.0,108.0,1.0,/cfb/schools/south-florida/2017.html
Marquez Valdes-Scantling,23,WR,,,,16.0,38.0,581.0,2.0,,,,
Damion Ratley,23,WR,Texas A&M,175.0,2015*,12.0,15.0,200.0,2.0,0.0,0.0,0.0,/cfb/schools/texas-am/2015.html
Damion Ratley,23,WR,Texas A&M,175.0,2016*,11.0,2.0,26.0,0.0,0.0,0.0,0.0,/cfb/schools/texas-am/2016.html
Damion Ratley,23,WR,Texas A&M,175.0,2017*,13.0,30.0,694.0,6.0,0.0,0.0,0.0,/cfb/schools/texas-am/2017.html
Damion Ratley,23,WR,,,,13.0,13.0,144.0,0.0,,,,
Deon Cain,22,WR,Clemson,185.0,2015*,13.0,34.0,582.0,5.0,1.0,-5.0,0.0,/cfb/schools/clemson/2015.html
Deon Cain,22,WR,Clemson,185.0,2016*,15.0,38.0,724.0,9.0,0.0,0.0,0.0,/cfb/schools/clemson/2016.html
Deon Cain,22,WR,Clemson,185.0,2017*,14.0,58.0,734.0,6.0,0.0,0.0,0.0,/cfb/schools/clemson/2017.html
Deon Cain,22,WR,,,,13.0,9.0,124.0,0.0,,,,
Ray-Ray McCloud,21,WR,Clemson,187.0,2015*,12.0,29.0,251.0,1.0,7.0,48.0,0.0,/cfb/schools/clemson/2015.html
Ray-Ray McCloud,21,WR,Clemson,187.0,2016*,14.0,49.0,472.0,2.0,5.0,28.0,0.0,/cfb/schools/clemson/2016.html
Ray-Ray McCloud,21,WR,Clemson,187.0,2017*,14.0,49.0,503.0,1.0,6.0,30.0,0.0,/cfb/schools/clemson/2017.html
Ray-Ray McCloud,21,WR,,,,10.0,5.0,36.0,0.0,,,,
Dylan Cantrell,24,WR,Texas Tech,191.0,2013*,6.0,9.0,70.0,1.0,0.0,0.0,0.0,/cfb/schools/texas-tech/2013.html
Dylan Cantrell,24,WR,Texas Tech,191.0,2014,12.0,20.0,312.0,2.0,0.0,0.0,0.0,/cfb/schools/texas-tech/2014.html
Dylan Cantrell,24,WR,Texas Tech,191.0,2016,10.0,58.0,675.0,8.0,0.0,0.0,0.0,/cfb/schools/texas-tech/2016.html
Dylan Cantrell,24,WR,Texas Tech,191.0,2017*,13.0,71.0,816.0,7.0,1.0,3.0,1.0,/cfb/schools/texas-tech/2017.html
Dylan Cantrell,24,WR,,,,,,,,,,,
Russell Gage,22,WR,,,,15.0,6.0,63.0,0.0,,,,
Tremon Smith,22,WR,,,,,,,,,,,
Equanimeous St. Brown,21,WR,Notre Dame,207.0,2015*,7.0,1.0,8.0,0.0,0.0,0.0,0.0,/cfb/schools/notre-dame/2015.html
Equanimeous St. Brown,21,WR,Notre Dame,207.0,2016,12.0,58.0,961.0,9.0,0.0,0.0,0.0,/cfb/schools/notre-dame/2016.html
Equanimeous St. Brown,21,WR,Notre Dame,207.0,2017*,13.0,33.0,515.0,4.0,0.0,0.0,0.0,/cfb/schools/notre-dame/2017.html
Equanimeous St. Brown,21,WR,,,,12.0,21.0,328.0,0.0,,,,
Cedrick Wilson Jr.,22,WR,,,,6.0,5.0,46.0,0.0,,,,
Braxton Berrios,22,WR,Miami (FL),210.0,2014*,12.0,21.0,232.0,3.0,0.0,0.0,0.0,/cfb/schools/miami-fl/2014.html
Braxton Berrios,22,WR,Miami (FL),210.0,2015*,11.0,12.0,86.0,0.0,4.0,72.0,0.0,/cfb/schools/miami-fl/2015.html
Braxton Berrios,22,WR,Miami (FL),210.0,2016*,13.0,12.0,178.0,2.0,0.0,0.0,0.0,/cfb/schools/miami-fl/2016.html
Braxton Berrios,22,WR,Miami (FL),210.0,2017*,13.0,55.0,679.0,9.0,0.0,0.0,0.0,/cfb/schools/miami-fl/2017.html
Braxton Berrios,22,WR,,,,16.0,6.0,115.0,0.0,,,,
Javon Wims,23,WR,Georgia,224.0,2016*,12.0,17.0,190.0,1.0,0.0,0.0,0.0,/cfb/schools/georgia/2016.html
Javon Wims,23,WR,Georgia,224.0,2017*,15.0,45.0,720.0,7.0,0.0,0.0,0.0,/cfb/schools/georgia/2017.html
Javon Wims,23,WR,,,,4.0,4.0,32.0,0.0,,,,
Marcell Ateman,23,WR,Oklahoma St.,228.0,2013*,10.0,22.0,276.0,0.0,0.0,0.0,0.0,/cfb/schools/oklahoma-state/2013.html
Marcell Ateman,23,WR,Oklahoma St.,228.0,2014*,12.0,20.0,268.0,0.0,0.0,0.0,0.0,/cfb/schools/oklahoma-state/2014.html
Marcell Ateman,23,WR,Oklahoma St.,228.0,2015*,13.0,45.0,766.0,5.0,1.0,1.0,0.0,/cfb/schools/oklahoma-state/2015.html
Marcell Ateman,23,WR,Oklahoma St.,228.0,2017*,13.0,59.0,1156.0,8.0,0.0,0.0,0.0,/cfb/schools/oklahoma-state/2017.html
Marcell Ateman,23,WR,,,,7.0,15.0,154.0,1.0,,,,
Richie James,23,WR,Middle Tenn. St.,240.0,2015*,13.0,108.0,1346.0,8.0,12.0,146.0,1.0,/cfb/schools/middle-tennessee-state/2015.html
Richie James,23,WR,Middle Tenn. St.,240.0,2016*,13.0,105.0,1625.0,12.0,38.0,339.0,4.0,/cfb/schools/middle-tennessee-state/2016.html
Richie James,23,WR,Middle Tenn. St.,240.0,2017*,5.0,31.0,290.0,3.0,10.0,57.0,0.0,/cfb/schools/middle-tennessee-state/2017.html
Richie James,23,WR,,,,13.0,9.0,130.0,1.0,,,,
Auden Tate,21,WR,Florida St.,253.0,2015*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/florida-state/2015.html
Auden Tate,21,WR,Florida St.,253.0,2016*,12.0,25.0,409.0,6.0,0.0,0.0,0.0,/cfb/schools/florida-state/2016.html
Auden Tate,21,WR,Florida St.,253.0,2017*,12.0,40.0,548.0,10.0,0.0,0.0,0.0,/cfb/schools/florida-state/2017.html
Auden Tate,21,WR,,,,7.0,4.0,35.0,0.0,,,,
Austin Proehl,22,WR,North Carolina,255.0,2014*,12.0,15.0,106.0,0.0,1.0,0.0,0.0,/cfb/schools/north-carolina/2014.html
Austin Proehl,22,WR,North Carolina,255.0,2015*,12.0,12.0,225.0,1.0,1.0,4.0,0.0,/cfb/schools/north-carolina/2015.html
Austin Proehl,22,WR,North Carolina,255.0,2016*,13.0,43.0,597.0,3.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2016.html
Austin Proehl,22,WR,North Carolina,255.0,2017,6.0,21.0,337.0,1.0,0.0,0.0,0.0,/cfb/schools/north-carolina/2017.html
Austin Proehl,22,WR,,,,,,,,,,,
Trey Quinn,22,WR,SMU,256.0,2014*,13.0,17.0,193.0,0.0,2.0,11.0,0.0,/cfb/schools/louisiana-state/2014.html
Trey Quinn,22,WR,SMU,256.0,2015*,12.0,5.0,83.0,0.0,0.0,0.0,0.0,/cfb/schools/louisiana-state/2015.html
Trey Quinn,22,WR,SMU,256.0,2017*,13.0,114.0,1236.0,13.0,1.0,0.0,0.0,/cfb/schools/southern-methodist/2017.html
Trey Quinn,22,WR,,,,3.0,9.0,75.0,1.0,,,,
Marquise Brown,22,WR,Oklahoma,25.0,2017*,13.0,57.0,1095.0,7.0,1.0,0.0,0.0,/cfb/schools/oklahoma/2017.html
Marquise Brown,22,WR,Oklahoma,25.0,2018*,14.0,75.0,1318.0,10.0,2.0,0.0,0.0,/cfb/schools/oklahoma/2018.html
Marquise Brown,22,WR,,,,14.0,46.0,584.0,7.0,,,,
N'Keal Harry,21,WR,Arizona St.,32.0,2016,12.0,58.0,659.0,5.0,3.0,69.0,2.0,/cfb/schools/arizona-state/2016.html
N'Keal Harry,21,WR,Arizona St.,32.0,2017*,13.0,82.0,1142.0,8.0,13.0,65.0,0.0,/cfb/schools/arizona-state/2017.html
N'Keal Harry,21,WR,Arizona St.,32.0,2018*,12.0,73.0,1088.0,9.0,7.0,10.0,1.0,/cfb/schools/arizona-state/2018.html
N'Keal Harry,21,WR,,,,7.0,12.0,105.0,2.0,,,,
Deebo Samuel,23,WR,South Carolina,36.0,2015,5.0,12.0,161.0,1.0,0.0,0.0,0.0,/cfb/schools/south-carolina/2015.html
Deebo Samuel,23,WR,South Carolina,36.0,2016*,10.0,59.0,783.0,1.0,15.0,98.0,6.0,/cfb/schools/south-carolina/2016.html
Deebo Samuel,23,WR,South Carolina,36.0,2017*,3.0,15.0,250.0,3.0,2.0,30.0,1.0,/cfb/schools/south-carolina/2017.html
Deebo Samuel,23,WR,South Carolina,36.0,2018*,12.0,62.0,882.0,11.0,8.0,26.0,0.0,/cfb/schools/south-carolina/2018.html
Deebo Samuel,23,WR,,,,15.0,57.0,802.0,3.0,,,,
A.J. Brown,22,WR,Mississippi,51.0,2016,12.0,29.0,412.0,2.0,0.0,0.0,0.0,/cfb/schools/mississippi/2016.html
A.J. Brown,22,WR,Mississippi,51.0,2017,12.0,75.0,1252.0,11.0,0.0,0.0,0.0,/cfb/schools/mississippi/2017.html
A.J. Brown,22,WR,Mississippi,51.0,2018,12.0,85.0,1320.0,6.0,0.0,0.0,0.0,/cfb/schools/mississippi/2018.html
A.J. Brown,22,WR,,,,16.0,52.0,1051.0,8.0,,,,
Mecole Hardman,21,WR,Georgia,56.0,2016*,11.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/georgia/2016.html
Mecole Hardman,21,WR,Georgia,56.0,2017*,15.0,25.0,418.0,4.0,8.0,61.0,2.0,/cfb/schools/georgia/2017.html
Mecole Hardman,21,WR,Georgia,56.0,2018*,14.0,34.0,532.0,7.0,5.0,36.0,0.0,/cfb/schools/georgia/2018.html
Mecole Hardman,21,WR,,,,16.0,26.0,538.0,6.0,,,,
JJ Arcega-Whiteside,22,WR,Stanford,57.0,2016*,12.0,24.0,379.0,5.0,0.0,0.0,0.0,/cfb/schools/stanford/2016.html
JJ Arcega-Whiteside,22,WR,Stanford,57.0,2017*,12.0,48.0,781.0,9.0,0.0,0.0,0.0,/cfb/schools/stanford/2017.html
JJ Arcega-Whiteside,22,WR,Stanford,57.0,2018*,12.0,63.0,1059.0,14.0,0.0,0.0,0.0,/cfb/schools/stanford/2018.html
JJ Arcega-Whiteside,22,WR,,,,16.0,10.0,169.0,1.0,,,,
Parris Campbell,22,WR,Ohio St.,59.0,2014*,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2014.html
Parris Campbell,22,WR,Ohio St.,59.0,2015*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2015.html
Parris Campbell,22,WR,Ohio St.,59.0,2016*,13.0,13.0,121.0,0.0,4.0,54.0,1.0,/cfb/schools/ohio-state/2016.html
Parris Campbell,22,WR,Ohio St.,59.0,2017*,13.0,40.0,584.0,3.0,10.0,132.0,1.0,/cfb/schools/ohio-state/2017.html
Parris Campbell,22,WR,Ohio St.,59.0,2018*,14.0,90.0,1063.0,12.0,9.0,24.0,0.0,/cfb/schools/ohio-state/2018.html
Parris Campbell,22,WR,,,,7.0,18.0,127.0,1.0,,,,
Andy Isabella,22,WR,Massachusetts,62.0,2015,9.0,2.0,7.0,0.0,3.0,28.0,0.0,/cfb/schools/massachusetts/2015.html
Andy Isabella,22,WR,Massachusetts,62.0,2016,12.0,62.0,801.0,7.0,12.0,100.0,0.0,/cfb/schools/massachusetts/2016.html
Andy Isabella,22,WR,Massachusetts,62.0,2017,12.0,65.0,1020.0,10.0,14.0,135.0,1.0,/cfb/schools/massachusetts/2017.html
Andy Isabella,22,WR,Massachusetts,62.0,2018,12.0,102.0,1698.0,13.0,11.0,79.0,1.0,/cfb/schools/massachusetts/2018.html
Andy Isabella,22,WR,,,,15.0,9.0,189.0,1.0,,,,
D.K. Metcalf,21,WR,Mississippi,64.0,2016,2.0,2.0,13.0,2.0,0.0,0.0,0.0,/cfb/schools/mississippi/2016.html
D.K. Metcalf,21,WR,Mississippi,64.0,2017,12.0,39.0,646.0,7.0,0.0,0.0,0.0,/cfb/schools/mississippi/2017.html
D.K. Metcalf,21,WR,Mississippi,64.0,2018,7.0,26.0,569.0,5.0,0.0,0.0,0.0,/cfb/schools/mississippi/2018.html
D.K. Metcalf,21,WR,,,,16.0,58.0,900.0,7.0,,,,
Diontae Johnson,23,WR,Toledo,66.0,2015*,11.0,14.0,237.0,3.0,0.0,0.0,0.0,/cfb/schools/toledo/2015.html
Diontae Johnson,23,WR,Toledo,66.0,2016*,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/toledo/2016.html
Diontae Johnson,23,WR,Toledo,66.0,2017*,14.0,74.0,1278.0,13.0,2.0,9.0,0.0,/cfb/schools/toledo/2017.html
Diontae Johnson,23,WR,Toledo,66.0,2018*,13.0,49.0,761.0,8.0,2.0,17.0,0.0,/cfb/schools/toledo/2018.html
Diontae Johnson,23,WR,,,,16.0,59.0,680.0,5.0,,,,
Jalen Hurd,23,WR,,,,,,,,,,,
Terry McLaurin,23,WR,Ohio St.,76.0,2015*,12.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2015.html
Terry McLaurin,23,WR,Ohio St.,76.0,2016*,13.0,11.0,114.0,2.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2016.html
Terry McLaurin,23,WR,Ohio St.,76.0,2017*,14.0,29.0,436.0,6.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2017.html
Terry McLaurin,23,WR,Ohio St.,76.0,2018*,14.0,35.0,701.0,11.0,0.0,0.0,0.0,/cfb/schools/ohio-state/2018.html
Terry McLaurin,23,WR,,,,14.0,58.0,919.0,7.0,,,,
Miles Boykin,22,WR,Notre Dame,93.0,2016,11.0,6.0,81.0,1.0,0.0,0.0,0.0,/cfb/schools/notre-dame/2016.html
Miles Boykin,22,WR,Notre Dame,93.0,2017*,12.0,12.0,253.0,2.0,0.0,0.0,0.0,/cfb/schools/notre-dame/2017.html
Miles Boykin,22,WR,Notre Dame,93.0,2018*,13.0,59.0,872.0,8.0,0.0,0.0,0.0,/cfb/schools/notre-dame/2018.html
Miles Boykin,22,WR,,,,16.0,13.0,198.0,3.0,,,,
Hakeem Butler,23,WR,Iowa St.,103.0,2016,11.0,9.0,134.0,2.0,0.0,0.0,0.0,/cfb/schools/iowa-state/2016.html
Hakeem Butler,23,WR,Iowa St.,103.0,2017*,13.0,41.0,697.0,7.0,0.0,0.0,0.0,/cfb/schools/iowa-state/2017.html
Hakeem Butler,23,WR,Iowa St.,103.0,2018*,13.0,60.0,1318.0,9.0,0.0,0.0,0.0,/cfb/schools/iowa-state/2018.html
Hakeem Butler,23,WR,,,,,,,,,,,
Gary Jennings Jr,22,WR,West Virginia,120.0,2015*,13.0,7.0,116.0,1.0,0.0,0.0,0.0,/cfb/schools/west-virginia/2015.html
Gary Jennings Jr,22,WR,West Virginia,120.0,2016*,13.0,10.0,165.0,2.0,0.0,0.0,0.0,/cfb/schools/west-virginia/2016.html
Gary Jennings Jr,22,WR,West Virginia,120.0,2017*,13.0,97.0,1096.0,1.0,0.0,0.0,0.0,/cfb/schools/west-virginia/2017.html
Gary Jennings Jr,22,WR,West Virginia,120.0,2018*,11.0,54.0,917.0,13.0,0.0,0.0,0.0,/cfb/schools/west-virginia/2018.html
Gary Jennings Jr,22,WR,,,,,,,,,,,
Riley Ridley,23,WR,Georgia,126.0,2016*,11.0,12.0,238.0,2.0,3.0,41.0,0.0,/cfb/schools/georgia/2016.html
Riley Ridley,23,WR,Georgia,126.0,2017*,14.0,14.0,218.0,2.0,1.0,5.0,0.0,/cfb/schools/georgia/2017.html
Riley Ridley,23,WR,Georgia,126.0,2018*,14.0,44.0,570.0,9.0,0.0,0.0,0.0,/cfb/schools/georgia/2018.html
Riley Ridley,23,WR,,,,5.0,6.0,69.0,0.0,,,,
Hunter Renfrow,23,WR,Clemson,149.0,2015*,15.0,33.0,492.0,5.0,0.0,0.0,0.0,/cfb/schools/clemson/2015.html
Hunter Renfrow,23,WR,Clemson,149.0,2016*,11.0,44.0,495.0,6.0,0.0,0.0,0.0,/cfb/schools/clemson/2016.html
Hunter Renfrow,23,WR,Clemson,149.0,2017*,14.0,60.0,602.0,3.0,0.0,0.0,0.0,/cfb/schools/clemson/2017.html
Hunter Renfrow,23,WR,Clemson,149.0,2018*,15.0,49.0,544.0,1.0,0.0,0.0,0.0,/cfb/schools/clemson/2018.html
Hunter Renfrow,23,WR,,,,13.0,49.0,605.0,4.0,,,,
Darius Slayton,22,WR,Auburn,171.0,2016*,13.0,15.0,292.0,1.0,0.0,0.0,0.0,/cfb/schools/auburn/2016.html
Darius Slayton,22,WR,Auburn,171.0,2017*,13.0,29.0,643.0,5.0,0.0,0.0,0.0,/cfb/schools/auburn/2017.html
Darius Slayton,22,WR,Auburn,171.0,2018*,12.0,35.0,670.0,5.0,0.0,0.0,0.0,/cfb/schools/auburn/2018.html
Darius Slayton,22,WR,,,,14.0,48.0,740.0,8.0,,,,
KeeSean Johnson,22,WR,Fresno St.,174.0,2014*,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/fresno-state/2014.html
KeeSean Johnson,22,WR,Fresno St.,174.0,2015,12.0,37.0,337.0,2.0,0.0,0.0,0.0,/cfb/schools/fresno-state/2015.html
KeeSean Johnson,22,WR,Fresno St.,174.0,2016,12.0,66.0,773.0,6.0,3.0,13.0,0.0,/cfb/schools/fresno-state/2016.html
KeeSean Johnson,22,WR,Fresno St.,174.0,2017*,14.0,77.0,1013.0,8.0,1.0,0.0,0.0,/cfb/schools/fresno-state/2017.html
KeeSean Johnson,22,WR,Fresno St.,174.0,2018*,14.0,95.0,1340.0,8.0,4.0,14.0,0.0,/cfb/schools/fresno-state/2018.html
KeeSean Johnson,22,WR,,,,10.0,21.0,187.0,1.0,,,,
Travis Fulgham,23,WR,Old Dominion,184.0,2015,10.0,6.0,89.0,0.0,0.0,0.0,0.0,/cfb/schools/old-dominion/2015.html
Travis Fulgham,23,WR,Old Dominion,184.0,2016*,13.0,29.0,478.0,8.0,0.0,0.0,0.0,/cfb/schools/old-dominion/2016.html
Travis Fulgham,23,WR,Old Dominion,184.0,2017,12.0,30.0,394.0,1.0,0.0,0.0,0.0,/cfb/schools/old-dominion/2017.html
Travis Fulgham,23,WR,Old Dominion,184.0,2018,12.0,63.0,1083.0,9.0,0.0,0.0,0.0,/cfb/schools/old-dominion/2018.html
Travis Fulgham,23,WR,,,,3.0,0.0,0.0,0.0,,,,
Juwann Winfree,23,WR,Colorado,187.0,2014*,8.0,11.0,158.0,2.0,0.0,0.0,0.0,/cfb/schools/maryland/2014.html
Juwann Winfree,23,WR,Colorado,187.0,2017,12.0,21.0,325.0,2.0,0.0,0.0,0.0,/cfb/schools/colorado/2017.html
Juwann Winfree,23,WR,Colorado,187.0,2018,8.0,28.0,324.0,2.0,0.0,0.0,0.0,/cfb/schools/colorado/2018.html
Juwann Winfree,23,WR,,,,3.0,0.0,0.0,0.0,,,,
Marcus Green,23,WR,La-Monroe,203.0,2015,12.0,63.0,698.0,7.0,3.0,5.0,0.0,/cfb/schools/louisiana-monroe/2015.html
Marcus Green,23,WR,La-Monroe,203.0,2016,12.0,36.0,344.0,4.0,14.0,119.0,0.0,/cfb/schools/louisiana-monroe/2016.html
