name,age,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS
Johnny Wilson,23,WR,Florida St.,185,2020,3,6,89,0,1,0,0
Johnny Wilson,23,WR,Florida St.,185,2021*,5,12,154,1,0,0,0
Johnny Wilson,23,WR,Florida St.,185,2022*,13,43,897,5,0,0,0
Johnny Wilson,23,WR,Florida St.,185,2023*,10,41,617,2,0,0,0
Casey Washington,23,WR,Illinois,187,2019*,10,11,132,0,0,0,0
Casey Washington,23,WR,Illinois,187,2020,8,10,106,0,0,0,0
Casey Washington,23,WR,Illinois,187,2021,12,21,294,0,0,30,1
Casey Washington,23,WR,Illinois,187,2022*,13,31,306,0,0,0,0
Casey Washington,23,WR,Illinois,187,2023,12,49,670,4,0,0,0
Tejhaun Palmer,24,WR,Ala-Birmingham,191,2021*,12,6,72,0,0,0,0
Tejhaun Palmer,24,WR,Ala-Birmingham,191,2022*,13,30,479,2,0,0,0
Tejhaun Palmer,24,WR,Ala-Birmingham,191,2023,12,47,858,7,0,0,0
Jordan Whittington,23,WR,Texas,213,2019*,1,2,17,0,0,0,0
Jordan Whittington,23,WR,Texas,213,2020*,5,21,206,0,3,50,1
Jordan Whittington,23,WR,Texas,213,2021,8,26,377,3,1,8,0
Jordan Whittington,23,WR,Texas,213,2022*,13,50,652,1,0,0,0
Jordan Whittington,23,WR,Texas,213,2023*,14,42,505,1,3,18,0
Ryan Flournoy,24,WR,SE Missouri St.,216,2019*,1,2,17,0,0,0,0
Ryan Flournoy,24,WR,SE Missouri St.,216,2020*,5,21,206,0,3,50,1
Ryan Flournoy,24,WR,SE Missouri St.,216,2021,8,26,377,3,1,8,0
Ryan Flournoy,24,WR,SE Missouri St.,216,2022*,13,50,652,1,0,0,0
Ryan Flournoy,24,WR,SE Missouri St.,216,2023*,14,42,505,1,3,18,0
Brenden Rice,22,WR,USC,225,2020*,6,6,120,2,0,0,0
Brenden Rice,22,WR,USC,225,2021,11,21,299,3,6,54,0
Brenden Rice,22,WR,USC,225,2022*,14,39,611,4,0,0,0
Brenden Rice,22,WR,USC,225,2023*,12,45,791,12,0,0,0
Devaughn Vele,26,WR,Utah,235,2019*,4,0,0,0,0,0,0
Devaughn Vele,26,WR,Utah,235,2020,5,2,12,0,0,0,0
Devaughn Vele,26,WR,Utah,235,2021*,14,23,389,1,0,0,0
Devaughn Vele,26,WR,Utah,235,2022*,14,55,695,5,2,-4,0
Devaughn Vele,26,WR,Utah,235,2023*,10,43,593,3,0,0,0
Tahj Washington,23,WR,USC,241,2019*,4,3,32,0,0,0,0
Tahj Washington,23,WR,USC,241,2020*,11,43,743,6,4,11,1
Tahj Washington,23,WR,USC,241,2021,12,54,602,1,0,0,0
Tahj Washington,23,WR,USC,241,2022*,14,50,785,6,0,0,0
Tahj Washington,23,WR,USC,241,2023*,13,59,1062,8,1,10,0
Cornelius Johnson,23,WR,Michigan,253,2019*,12,4,61,1,0,0,0
Cornelius Johnson,23,WR,Michigan,253,2020,6,16,254,3,0,0,0
Cornelius Johnson,23,WR,Michigan,253,2021*,14,39,620,3,3,30,0
Cornelius Johnson,23,WR,Michigan,253,2022*,14,32,499,6,0,0,0
Cornelius Johnson,23,WR,Michigan,253,2023*,15,47,604,1,3,40,0
